Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References,Status,Status Date
6315,MI,Regional Biofuels Promotion Plan,"Michigan has joined Indiana, Iowa, Kansas, Minnesota, Ohio, South
Dakota, and Wisconsin in adopting the Energy Security and Climate
Stewardship Platform Plan (Platform), which establishes shared goals for
the Midwest region, including increased biofuels production and use.
Specifically, the Platform sets the following goals:

-   Produce commercially available cellulosic ethanol and other low
    carbon fuels in the region by 2012;
-   Increase E85 availability at retail fueling stations in the region
    to 15% of stations by 2015, 20% by 2020, and 33% of all fueling
    stations in the region by 2025;
-   Reduce the amount of fossil fuel that is used in the production of
    biofuels by 50% by 2025; and
-   By 2025, at least 50% of all transportation fuels consumed in the
    Midwest will be from regionally produced biofuels and other low
    carbon transportation fuels.

The Platform also establishes a regional biofuels corridor program. The
program directs state transportation, agriculture, and regulatory
officials to develop a system of coordinated signage across the region
for biofuels and advanced transportation fuels and to collaborate to
create regional E85 corridors. The program requires standardized fuel
product coding at fueling stations as well as increased education for
retailers about converting existing fueling infrastructure to dispense
E85.
",2007-11-16 00:00:00 UTC,,false,65,Laws and Regulations,"",,,2012-01-01 00:00:00 UTC,,"",BIOD|ETH,"",CCEINIT,OTHER,"",archived,2012-01-01
6316,NE,Regional Biofuels Corridor,"Nebraska joined Indiana, Iowa, Kansas, Michigan, Minnesota, North
Dakota, South Dakota, and Wisconsin in adopting a cooperative initiative
under the Energy Security and Climate Stewardship Platform Plan
(Platform). The Platform establishes a regional biofuels corridor
program and directs state transportation, agriculture, and regulatory
officials to develop a system of coordinated signage across the Midwest
for biofuels and advanced transportation fuels and to collaborate to
create regional E85 corridors. The program requires standardized fuel
product coding at fueling stations as well as increased education for
retailers about converting existing fueling infrastructure to dispense
E85.
",2007-11-16 00:00:00 UTC,,false,70,Laws and Regulations,"",,,2012-08-31 00:00:00 UTC,,"",BIOD|ETH,"",CCEINIT,OTHER,"",archived,2012-08-31
6317,ND,Regional Biofuels Corridor,"North Dakota has joined Indiana, Iowa, Kansas, Michigan, Minnesota,
Nebraska, South Dakota, and Wisconsin in adopting a cooperative
initiative under the Energy Security and Climate Stewardship Platform
Plan (Platform). The Platform establishes a regional biofuels corridor
program and directs state transportation, agriculture, and regulatory
officials to develop a system of coordinated signage across the Midwest
for biofuels and advanced transportation fuels and to collaborate to
create regional E85 corridors. The program requires standardized fuel
product coding at fueling stations as well as increased education for
retailers about converting existing fueling infrastructure to dispense
E85.
",2007-11-16 00:00:00 UTC,,false,80,Laws and Regulations,"",,,2012-08-31 00:00:00 UTC,,"",BIOD|ETH,"",CCEINIT,OTHER,"",archived,2012-08-31
6318,OH,Biofuels Retail Tax Credit,"Retailers of E85 or fuel blends containing at least 20% biodiesel (B20)
may receive a tax credit of \$0.15 per gallon of E85 or biodiesel blend
sold in 2010, and \$0.13 per gallon of E85 or biodiesel blends sold in
2011. Tax credits are also available to retailers of biodiesel blends
for fuel sold in 2010 and 2011 as follows:

-   \$0.075 per gallon for blends of at least 10% biodiesel (B10) but
    less than B20; and
-   \$0.0375 per gallon for blends of at least 6% (B6) but less than
    B10.

The retailer must sell the biofuel using a metered pump at a fueling
station to be eligible for the credit. (Reference Senate Bill 131, 2010,
and [Ohio Revised Code](http://codes.ohio.gov/) 5747.02, 5747.77, and
5747.98)
",2007-09-29 00:00:00 UTC,2010-02-27 00:00:00 UTC,false,10,State Incentives,"",,,2011-12-31 00:00:00 UTC,,"",BIOD|ETH,TAX,"",STATION,http://www.legislature.state.oh.us/|http://codes.ohio.gov/,archived,2011-12-31
6320,OH,Regional Biofuels Promotion Plan,"Ohio has joined Indiana, Iowa, Kansas, Michigan, Minnesota, South
Dakota, and Wisconsin in adopting the Energy Security and Climate
Stewardship Platform (Platform), which establishes shared goals for the
Midwest region, including increased biofuels production and use.
Specifically, the Platform sets the following goals:

-   Produce commercially available cellulosic ethanol and other low
    carbon fuels in the region by 2012;
-   Increase E85 availability at retail fueling stations in the region
    to 15% of stations by 2015, 20% by 2020, and 33% of all fueling
    stations in the region by 2025;
-   Reduce the amount of fossil fuel that is used in the production of
    biofuels by 50% by 2025; and
-   By 2025, at least 50% of all transportation fuels consumed in the
    Midwest will be from regionally produced biofuels and other low
    carbon transportation fuels.

The Platform also establishes a regional biofuels corridor program.
State transportation, agriculture, and regulatory officials must develop
a system of coordinated signage across the region for biofuels and
advanced transportation fuels and to collaborate to create regional E85
corridors. The program requires standardized fuel product coding at
fueling stations as well as increased education for retailers about
converting existing fueling infrastructure to dispense E85.
",2007-11-16 00:00:00 UTC,,false,40,Laws and Regulations,"",,,2012-01-01 00:00:00 UTC,,"",BIOD|ETH,"",CCEINIT,OTHER,"",archived,2012-01-01
6321,MI,"Alternative Fuel and Vehicle Research, Development, and Manufacturing Tax Credits","The following was repealed by Public Act (
http://www.legislature.mi.gov/(S(s5rqhsurbjiq0155omrbj545))/mileg.aspx?page=publicacts
) 39, 2011: Qualified taxpayers may claim a non-refundable credit
for tax liability attributable to research, development, or
manufacturing of qualified alternative fuel vehicles (AFVs) and
renewable fuel. For the purpose of this incentive, AFVs include
fuel cell, electric, hybrid electric, natural gas, E85, liquefied
petroleum gas or propane, and hydrogen vehicles. Renewable fuels
include biodiesel blends of at least 20%. The Michigan NextEnergy
Authority must certify eligible taxpayers. Additionally,
businesses located within the designated Alternative Energy Zone
that are engaged in qualified activities may claim a credit for
the qualified payroll amount. (Reference Michigan Compiled Laws ( http://www.legislature.mi.gov/ ) 207.821-207.827 and 208.1429)",2006-12-20 00:00:00 UTC,,false,15,State Incentives,"",,,,2011-05-25 00:00:00 UTC,"",BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG,TAX,"",MAN|OTHER,http://www.legislature.mi.gov/,repealed,2011-05-25
6322,MI,Alternative Fueling Infrastructure Grants,"Qualified service station owners and operators may receive
matching grants to convert existing, and install new, fuel
delivery systems designed to provide E85 and biodiesel blends.
Grants may not exceed 75% of the costs to convert existing
fueling infrastructure, up to $3,000 per facility. Grants may not
exceed 50% of the construction costs to install new fueling
infrastructure, up to $12,000 per facility for E85 and $4,000 per
facility for biodiesel blends. Other funding limitations may
apply. For the purpose of this grant program, biodiesel must meet
the ASTM D6751 specification and be approved by the Michigan
Department of Agriculture. E85 is defined as a fuel blend that
contains between 70% and 85% denatured ethanol and meets ASTM
D5798 specifications. (Reference Michigan Compiled Laws ( http://www.legislature.mi.gov/ ) 125.2078)",2006-07-07 00:00:00 UTC,,false,35,State Incentives,"",,2007-09-30 00:00:00 UTC,,,"",BIOD|ETH,GNT,"",STATION,http://www.legislature.mi.gov/,expired,2007-09-30
6323,MI,Advanced Vehicle Acquisition and Alternative Fuel Use Requirement,"The Michigan Department of Technology, Management, and Budget
(DTMB) is required to continue to comply with the requirements of
the federal Energy Policy Act of 1992. The DTMB must include
hybrid electric vehicles within the state's fleet if the vehicles
are determined to be cost effective and capable of meeting the
state's transportation needs. In addition, as the state's public
alternative fuel fueling infrastructure continues to develop, the
state's alternative fuel vehicle fleet is required to fuel with,
and operate using, alternative fuels to the extent possible. The
DTMB will develop rules to encourage or require the use of diesel
fuel with the highest percentage of biodiesel content available
for diesel-powered vehicles in the state fleet. (Reference
Executive Directive ( http://www.michigan.gov/gov/0,1607,7-168-36898---,00.html )
2007-22)",2007-11-14 00:00:00 UTC,,false,70,Laws and Regulations,"",,,2010-11-01 00:00:00 UTC,,"",BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG,"",REQ,FLEET,"http://www.michigan.gov/gov/0,1607,7-168-36898---,00.html",archived,2010-11-01
6324,PA,Alternative Fuel Development and Deployment Grants,"The Pennsylvania Energy Development Authority (PEDA) provides grants of
up to \$1,000,000 for alternative energy projects and research related
to deployment projects or manufacturing. PEDA funding is available for
projects involving biomass, fuel cells, and clean and alternative fuels
for transportation, and may be used for equipment purchases,
construction, contractor expenses, and engineering design necessary for
construction or installation. Pure research is not eligible for funding.
The PEDA grant program is currently closed and no longer accepting
applications, but interested applicants may sign up for notifications
about the program status via the PEDA website (verified November 2015).
For more information, refer to the
[PEDA](https://www.dep.pa.gov/Business/Energy/OfficeofPollutionPrevention/FinancialOptions/Pages/PEDA.aspx)
website.
",,,false,30,State Incentives,"",,,2016-10-01 00:00:00 UTC,,"",BIOD|ETH|ELEC|HY|NG|PHEV|LPG,GNT,"",STATION|AFP|MAN|FLEET|OTHER,"",archived,2016-10-01
6330,IL,State Government Energy Initiative,"The Green Governments Illinois Act (Act) demonstrates the state's
commitment to reduce negative environmental impacts, reduce greenhouse
gases, and preserve resources for current and future generations. The
Act also aims to strengthen the capacity of local governments and
educational institutions to enable a more environmentally sustainable
future. The Act established the Green Governments Coordinating Council
(Council) to fully integrate cost-effective environmental sustainability
measures into the ongoing management systems, long-range planning, and
daily operations of state agencies. The Council will focus on
initiatives that relate to energy efficiency, renewable energy, and
alternative fuel vehicles. Local governments and educational institutes
are not required to participate in the provisions of the Act. (Reference
20 [Illinois Compiled
Statutes](http://www.ilga.gov/legislation/ilcs/ilcs.asp) 3954/1 to
3954/45)
",2007-10-17 00:00:00 UTC,,false,145,Laws and Regulations,"",2018-11-12 19:40:32 UTC,,2018-10-01 00:00:00 UTC,,"",AFTMKTCONV|BIOD|ETH|ELEC|HY|NG|PHEV|LPG,"",AIRQEMISSIONS|CCEINIT,OTHER,"",archived,2018-10-01
